z,y,x,s,t
3.0,139.0,657.0,88.26097665446491,226
3.5,171.0,707.0,66.5432190384565,226
3.0,143.5,433.5,68.65129277733959,227
7.5,295.5,473.0,44.57577817604534,227
4.0,149.0,535.5,62.64982043070834,227
4.5,320.0,635.5,60.37383539249432,227
10.5,262.5,649.5,47.51841748206689,227
3.5,172.5,707.0,59.2452529743945,227
2.5,149.0,427.5,70.69653456853455,228
9.0,302.0,469.5,50.84289527554464,228
3.5,155.0,530.5,66.07571414672717,228
4.5,325.5,629.5,63.190189111918315,228
10.5,268.5,647.5,48.13522618623496,228
3.5,178.5,703.5,59.21148537234985,228
8.0,288.5,524.0,47.644516998286385,229
4.0,142.5,539.0,68.62215385719105,229
2.5,312.5,634.0,68.79680225126747,229
9.0,256.5,652.5,52.32590180780452,229
3.0,124.5,678.5,45.67274898667694,229
3.5,166.5,712.0,57.175169435691224,229
8.5,294.5,516.0,51.85556864985669,230
3.5,151.0,530.5,66.76076692189807,230
3.5,327.0,603.0,54.45181356024793,230
9.0,291.5,520.0,56.515484603779164,231
3.0,148.5,533.5,72.78049189171504,231
4.0,323.0,608.0,68.51277253184256,231
3.0,153.5,651.5,83.77947242612596,231
3.0,129.0,672.5,83.77947242612596,231
3.0,141.5,538.5,74.19568720619817,232
3.5,317.0,613.0,71.28814768248647,232
3.5,122.5,680.0,53.36665625650534,232
3.0,325.5,606.0,73.47108274688756,233
3.5,129.5,673.5,48.342527861087284,233
4.0,141.5,504.5,51.0,234
3.0,323.5,615.0,77.47902942086975,234
4.0,127.0,679.0,51.35172830587107,234
3.5,322.5,504.0,56.97367813297646,235
4.0,131.5,507.0,61.27805479941412,235
4.5,346.0,559.0,55.812185049503306,235
2.0,326.0,611.0,86.61408661412992,235
2.0,304.5,636.5,86.61408661412992,235
4.5,117.5,677.5,55.812185049503306,235
4.0,146.5,470.0,53.075418038862395,236
2.0,353.0,498.0,77.1621668954417,236
1.0,329.0,498.5,77.1621668954417,236
12.0,241.0,529.5,75.73638491504595,236
6.5,270.5,529.5,75.73638491504595,236
3.5,359.0,552.5,68.65129277733959,236
2.5,357.0,611.5,93.7923237797209,236
8.0,159.0,644.5,45.79301256742124,236
3.5,232.0,646.0,48.0,236
3.5,132.5,674.5,57.3149195236284,236
3.5,140.5,469.5,54.04627646748664,237
3.0,331.5,497.5,72.59476565152615,237
8.0,255.5,531.0,67.03730304837748,237
4.0,354.5,553.5,64.69930447848725,237
3.5,349.0,614.5,49.69909455915671,237
8.0,153.5,647.0,45.79301256742124,237
4.0,137.5,474.0,61.27805479941412,238
3.5,351.0,501.0,57.9396237474839,238
3.5,111.5,505.0,39.698866482558415,238
12.0,231.0,533.0,99.56907150315303,238
3.0,352.0,554.5,67.98529252713413,238
14.0,260.0,568.0,99.56907150315303,238
4.5,349.5,619.0,59.0,238
9.0,150.5,653.0,58.728187440104094,238
7.0,114.0,492.0,47.3392015141785,239
3.5,358.0,499.0,47.45524207081869,239
9.0,265.0,557.0,59.33801479658719,239
3.5,354.5,611.5,59.95831885568507,239
11.5,155.0,644.5,63.35613624582863,239
2.5,348.5,495.0,89.98888820293314,240
12.0,222.0,527.0,38.691084244306204,240
3.5,340.5,535.5,89.98888820293314,240
9.0,255.0,562.0,68.38128398911503,240
11.0,260.0,604.5,52.364109846344185,240
4.0,345.5,616.0,63.190189111918315,240
7.5,139.5,643.0,79.61155694998057,240
9.0,203.5,716.0,22.0,240
4.0,351.0,508.5,71.79832867135558,241
11.0,260.5,555.0,60.21627686929839,241
13.0,265.5,599.0,39.91240408695021,241
3.5,350.0,610.0,60.67948582511226,241
10.0,147.0,641.5,71.23903424387504,241
2.5,345.5,513.0,79.83107164506812,242
3.5,349.0,610.0,59.90826320300064,242
9.5,144.5,640.0,72.56031973468694,242
8.0,212.0,713.0,44.57577817604534,242
3.0,341.5,493.5,87.65842800324451,243
3.0,333.5,527.5,87.65842800324451,243
4.5,339.5,613.0,62.465990746965666,243
7.0,117.5,632.0,50.3189825016365,243
4.5,348.5,525.0,54.15717865620402,244
4.5,358.0,607.5,63.12685640834652,244
8.0,135.0,629.5,49.52776998815917,244
4.0,338.5,529.0,59.57348403442592,245
4.0,347.0,612.5,63.84355879804947,245
4.5,341.0,528.0,63.51377803280167,246
5.5,167.0,690.5,44.204072210600685,246
3.5,238.5,716.5,49.10193478876367,246
7.0,181.0,452.5,53.34791467339656,247
2.0,345.0,473.0,27.147743920996454,247
11.5,225.0,524.0,105.61249926026748,247
2.5,340.0,528.5,76.43951857514541,247
7.0,268.5,553.0,105.61249926026748,247
12.0,232.5,555.5,105.61249926026748,247
15.5,234.0,588.0,22.181073012818835,247
4.0,352.0,605.0,56.32938842203065,247
2.5,156.0,637.0,39.11521443121589,247
5.5,172.0,694.5,64.13267497929586,247
3.5,239.0,718.0,64.17164482853778,247
5.0,339.0,535.5,61.032778078668514,248
9.0,258.0,556.5,56.15158056546583,248
5.5,167.0,696.0,57.358521598799946,248
4.5,234.0,720.0,59.799665550904216,248
9.5,339.5,532.5,62.37788069500277,249
9.0,262.0,555.5,54.86346689738081,249
8.5,163.5,693.5,54.378304497290095,249
4.0,235.0,718.5,63.28506932918696,249
3.0,234.0,721.0,62.77738446287803,250
3.0,235.5,718.0,64.1482657598785,251
3.0,234.5,722.5,82.00609733428362,252
8.0,292.0,588.0,47.02127178203499,253
14.5,266.5,699.0,53.749418601506754,253
4.5,206.5,738.0,55.11805511808268,253
14.5,263.0,494.0,52.1344415909483,254
8.0,294.5,586.5,49.9799959983992,254
4.5,209.5,734.5,57.15767664977295,254
15.0,260.0,494.0,58.44655678480983,255
3.5,103.5,525.0,52.03844732503075,255
9.0,291.5,585.0,52.028838157314254,255
3.5,206.0,733.0,58.787753826796276,255
14.5,260.5,497.0,55.767373974394744,256
4.0,105.5,524.0,57.227615711297986,256
9.0,293.5,588.5,53.94441583704471,256
4.5,207.0,737.5,57.844619455918284,256
3.5,107.5,520.5,63.324560795950255,257
8.0,295.5,586.0,59.14389233048498,257
3.0,162.0,620.5,54.8270006474912,257
3.5,284.5,658.5,48.80573736764972,257
3.0,204.5,700.0,84.20213774008353,257
3.5,208.5,735.5,84.20213774008353,257
12.0,177.5,755.0,41.569219381653056,257
8.5,295.5,588.0,61.1310068623117,258
3.5,160.0,618.5,65.6505902486794,258
4.0,284.0,664.0,53.075418038862395,258
3.5,203.5,701.5,57.844619455918284,258
3.5,227.5,496.0,47.02127178203499,259
9.0,294.5,587.0,61.45730225123781,259
3.0,160.0,604.5,68.67313885355759,259
2.5,162.0,630.5,68.67313885355759,259
3.5,283.0,664.0,60.58052492344384,259
9.5,323.0,700.0,53.113086899558006,259
3.5,202.0,701.5,59.89156868875618,259
7.0,293.5,586.5,63.733821476512766,260
3.5,158.5,602.5,67.98529252713413,260
3.0,161.5,633.5,67.98529252713413,260
3.5,281.5,665.0,60.61352984276695,260
10.0,322.0,700.5,55.86591089385369,260
3.5,200.5,701.5,61.326992425847855,260
7.5,287.5,587.0,60.53924347066124,261
3.5,276.5,666.0,59.95831885568507,261
3.5,195.0,701.0,61.27805479941412,261
8.5,315.5,701.5,51.720402163943,261
7.5,295.0,585.0,61.741396161732524,262
3.0,161.5,615.5,63.12685640834652,262
4.0,282.5,665.5,59.95831885568507,262
3.5,202.0,699.5,62.69768735766894,262
9.0,317.0,700.5,62.976185975335156,262
3.0,362.0,542.5,46.33573135281238,263
2.5,157.5,600.0,34.336569426778794,263
3.0,162.0,628.5,43.02324952859791,263
4.0,281.5,668.0,62.77738446287803,263
3.5,201.0,699.0,63.324560795950255,263
9.0,311.5,703.5,59.682493245507096,263
3.5,370.0,541.0,52.03844732503075,264
6.5,307.5,699.5,48.425200051213004,264
4.0,207.0,700.0,65.94694837519019,264
3.5,363.5,541.0,62.64982043070834,265
3.5,111.5,544.5,48.67237409455183,265
2.5,161.0,601.0,67.70524351924303,265
3.0,162.5,624.5,67.70524351924303,265
5.0,174.0,718.5,52.009614495783374,265
4.5,365.0,545.5,62.465990746965666,266
4.0,114.0,548.5,52.03844732503075,266
4.0,366.0,544.5,65.1766829472013,267
4.0,114.5,546.0,54.08326913195984,267
5.0,113.0,526.5,41.8568990729127,268
4.0,365.0,547.0,65.85590330410783,268
7.5,117.0,525.0,50.1398045468867,269
2.5,366.5,546.0,71.42128534267638,269
1.5,168.5,622.5,24.677925358506133,269
3.5,363.0,544.5,58.52349955359813,270
3.0,163.0,615.0,67.96322535018479,270
4.0,152.5,498.0,51.16639522186413,271
15.0,232.5,583.5,46.54030511288038,271
3.0,162.0,595.0,80.7031597894407,271
3.0,164.0,630.5,80.7031597894407,271
3.5,152.5,503.0,58.540584213005594,272
14.5,232.0,577.5,49.85980344927164,272
2.5,162.5,601.0,69.68500556073738,272
15.5,233.5,611.5,42.8485705712571,272
2.5,164.5,623.5,69.68500556073738,272
4.5,150.0,503.0,61.814237842102365,273
3.5,161.0,605.5,51.92301994298868,273
4.0,154.5,500.5,63.41135544995076,274
3.5,154.0,501.5,67.4166151627327,275
3.0,161.5,621.5,41.012193308819754,275
2.5,155.5,502.5,69.67065379340143,276
3.0,162.0,624.5,41.012193308819754,276
14.0,224.5,574.0,89.96666049153987,277
2.5,158.0,602.5,71.8679344353238,277
14.0,225.0,616.0,89.96666049153987,277
2.0,158.5,628.0,71.8679344353238,277
15.5,228.0,569.5,89.72736483370053,278
2.5,162.5,592.5,79.94998436522674,278
17.0,228.0,611.5,89.72736483370053,278
2.0,162.5,628.5,79.94998436522674,278
3.0,316.5,681.5,43.3358973600409,278
4.0,301.0,766.0,48.05205510693585,278
3.0,161.0,613.0,62.849025449882674,279
17.5,227.5,613.0,92.36341266973628,279
13.0,227.5,567.5,94.42457307290302,280
3.5,162.5,612.0,67.72001181334805,280
14.0,228.0,614.0,94.42457307290302,280
4.5,322.0,531.0,34.07345007480164,281
13.0,227.0,562.5,99.28242543370907,281
13.0,226.0,613.0,99.28242543370907,281
4.0,160.0,614.5,78.28793010419933,281
4.5,296.0,763.5,49.66890375275057,281
8.0,322.0,531.0,53.376024580330075,282
13.0,227.5,565.0,97.94386147176351,282
13.5,227.0,615.0,97.94386147176351,282
3.5,161.5,618.0,61.43289021363068,282
4.5,299.0,765.0,49.66890375275057,282
4.5,260.0,781.5,49.68903299521938,282
9.5,323.0,530.0,55.53377350765928,283
12.5,229.0,562.0,99.64436762808022,283
13.5,227.5,614.0,99.64436762808022,283
4.0,162.5,616.5,56.32938842203065,283
4.5,300.0,763.0,51.0,283
4.0,261.5,778.0,49.66890375275057,283
8.5,324.5,531.0,58.137767414994535,284
13.0,230.0,564.5,98.93937537704592,284
13.0,229.5,613.5,98.93937537704592,284
4.0,163.5,617.5,57.62811813689564,284
4.0,301.0,764.5,51.34199061197374,284
8.0,324.5,530.5,62.8728876384726,285
13.5,236.0,561.5,102.9805806936434,285
3.0,290.5,573.5,43.669211121796096,285
14.5,230.5,614.5,102.9805806936434,285
4.0,165.5,615.0,60.340699366182356,285
4.5,302.0,763.0,52.687759489277965,285
12.0,230.5,569.5,95.4148835350125,286
4.0,290.5,576.5,53.094255809833136,286
3.5,163.0,612.5,67.32755750805164,286
4.5,287.0,568.0,56.515484603779164,287
17.0,227.5,601.0,71.73562573784382,287
3.5,160.5,608.0,66.60330322138685,287
3.5,290.5,563.5,48.67237409455183,288
4.0,164.5,603.0,63.796551630946325,288
3.5,163.0,603.0,65.85590330410783,289
3.5,219.5,661.5,49.040799340956916,289
3.0,164.5,604.0,66.60330322138685,290
4.0,221.0,659.0,50.38849074937649,290
2.5,163.0,603.5,68.70953354520753,291
3.0,354.0,590.5,38.17066936798463,292
3.0,159.0,602.5,71.28814768248647,292
2.0,231.5,592.0,22.338307903688676,293
5.0,355.0,593.0,47.138094997570704,293
3.0,160.5,603.0,71.28814768248647,293
3.5,290.5,495.5,52.73518749374084,294
4.5,358.0,595.5,53.33854141237835,294
2.5,162.0,601.5,70.2922470831599,294
3.5,320.0,443.0,48.0,295
4.5,360.5,600.0,54.35071296680477,295
2.5,163.5,603.0,70.8237248385031,295
4.0,317.0,445.5,53.38539126015655,296
5.0,357.0,601.5,58.111960903070546,296
2.5,159.5,602.5,70.8237248385031,296
3.0,163.5,599.0,73.40980860893181,297
5.0,361.0,600.5,60.149812967290266,297
3.0,161.5,602.5,72.6773692424265,298
4.5,359.5,606.5,62.89674077406555,298
2.5,161.5,600.0,78.91134265744057,299
4.0,361.5,607.5,60.868711174132805,299
3.5,163.5,569.0,57.879184513951124,300
3.5,283.0,604.5,73.41661937191061,300
4.0,168.5,623.0,59.715994507334464,300
3.0,281.0,631.0,73.41661937191061,300
3.0,313.5,671.0,44.339598554790726,300
12.0,197.5,512.5,60.6217782649107,301
4.0,159.5,579.0,55.86591089385369,301
3.5,280.5,610.0,77.28518616138541,301
3.5,164.0,637.0,53.24471804789655,301
2.0,281.5,639.5,77.28518616138541,301
3.5,312.0,681.0,48.394214530251446,301
3.0,168.5,480.5,32.341923257592455,302
16.0,194.0,515.0,68.14690014960328,302
4.0,158.0,578.5,53.79591062525106,302
3.5,273.5,610.0,78.00640999302557,302
4.0,160.0,635.5,51.088159097779204,302
3.0,276.5,640.5,78.00640999302557,302
3.5,309.0,681.5,49.35585071701227,302
7.0,171.5,486.5,95.09994742374992,303
15.0,194.0,515.0,95.09994742374992,303
3.5,159.0,579.5,51.088159097779204,303
2.0,274.5,610.0,72.90404652692469,303
2.5,274.5,639.0,72.90404652692469,303
6.5,174.5,485.5,102.74726273726225,304
3.5,160.0,578.5,49.69909455915671,304
4.0,278.5,611.0,60.440052945046304,304
2.5,313.0,681.5,39.67366884975475,304
4.0,281.0,607.0,62.41794613730894,305
1.5,165.0,576.0,21.0,306
3.5,281.5,604.5,64.50581369148055,306
3.0,280.5,601.5,69.31089380465383,307
2.0,160.0,569.5,32.341923257592455,308
3.0,281.5,600.5,67.94115100585212,308
2.5,315.5,671.5,36.6742416417845,308
3.5,175.0,720.0,49.040799340956916,308
3.0,151.0,539.0,77.12976079309465,309
3.0,159.0,567.0,77.12976079309465,309
3.5,281.0,624.0,60.67948582511226,309
15.0,228.5,652.0,57.0087712549569,309
3.5,317.5,673.5,47.01063709417264,309
4.0,175.0,724.0,55.226805085936306,309
1.5,192.5,762.5,25.709920264364882,309
4.0,149.5,535.0,61.26173356998641,310
3.5,280.5,620.5,59.90826320300064,310
15.0,227.0,651.0,59.10160742314882,310
3.0,316.5,666.5,41.012193308819754,310
3.0,176.5,723.5,81.03085831953157,310
2.5,189.0,753.5,81.03085831953157,310
4.0,150.5,533.5,61.95159400693416,311
4.0,280.0,621.5,55.11805511808268,311
14.5,227.5,651.5,57.043842787806646,311
4.0,176.0,719.5,53.79591062525106,311
4.0,154.5,534.0,67.94115100585212,312
4.0,282.0,621.0,54.45181356024793,312
15.0,230.5,651.5,57.18391382198319,312
4.0,179.0,718.0,54.59853477887479,312
3.0,154.5,534.0,72.0832851637604,313
15.0,202.5,553.5,37.013511046643494,313
14.5,231.0,653.0,59.10160742314882,313
4.0,179.0,719.5,56.586217403180434,313
2.0,195.0,755.5,35.14256678161116,313
3.0,154.5,533.5,70.00714249274856,314
14.5,230.5,653.0,56.73623181001713,314
4.0,179.0,719.5,57.3149195236284,314
2.0,193.5,753.5,34.698703145794944,314
3.5,282.0,601.0,49.69909455915671,315
14.5,235.5,653.5,62.10475022089695,315
3.0,190.0,733.0,91.05492847726585,315
4.0,281.5,599.0,60.53924347066124,316
17.5,231.0,652.5,64.35837163881635,316
4.0,189.0,734.5,92.89241088485109,316
2.5,280.5,595.5,67.27555276621665,317
16.5,230.5,649.5,64.35837163881635,317
3.5,189.0,733.5,92.89241088485109,317
2.5,265.0,593.5,78.50477692471968,318
1.5,295.0,594.0,78.50477692471968,318
16.0,232.0,649.0,67.00746227100382,318
3.0,181.0,721.0,91.97825830053534,318
2.0,197.5,750.0,91.97825830053534,318
2.5,267.5,590.5,77.12976079309465,319
2.0,294.5,592.5,77.12976079309465,319
4.0,201.5,752.0,60.0416522091123,319
2.5,276.0,591.0,77.87810988975015,320
3.5,199.0,752.0,61.40846847137616,320
4.0,112.0,549.0,52.69724850502159,321
1.0,292.5,584.0,99.09086738948247,321
2.5,263.5,585.5,99.09086738948247,321
2.0,270.5,629.5,99.09086738948247,321
2.0,322.5,658.5,34.66987164671943,321
2.5,280.0,620.5,71.83313998427188,322
2.5,282.5,613.0,71.03520254071216,323
4.0,299.0,467.0,43.749285708454714,324
2.5,282.5,613.0,70.73895673530957,324
2.5,281.5,612.0,69.87131027825369,325
8.5,108.0,543.0,49.52776998815917,326
2.5,294.0,609.5,73.24616030891995,326
2.5,269.5,610.5,73.24616030891995,326
3.0,277.5,612.0,74.47147104764348,327
9.0,287.5,596.0,58.31809324729333,328
4.0,166.5,617.5,50.38849074937649,328
4.0,322.5,644.5,51.35172830587107,328
9.5,287.5,600.0,56.96490147450446,329
3.0,166.5,620.0,43.3358973600409,329
3.5,322.0,646.5,50.00999900019995,329
1.5,164.0,434.5,16.822603841260722,330
10.0,287.0,599.5,58.42088667591412,330
4.0,322.0,645.5,50.00999900019995,330
6.0,168.0,438.0,44.24929377967517,331
10.0,288.5,602.5,56.96490147450446,331
2.0,168.5,628.0,33.0,331
4.0,323.0,645.5,50.00999900019995,331
7.0,164.5,431.5,55.95533933415113,332
2.5,324.5,557.0,38.84584919911006,332
4.0,317.5,595.5,53.376024580330075,332
4.0,167.0,632.0,53.79591062525106,332
4.0,322.0,643.5,53.44155686354955,332
4.0,185.0,758.0,48.342527861087284,332
7.5,162.0,430.5,52.94336596779619,333
3.0,313.5,594.5,43.3589667773576,333
3.5,166.0,631.5,50.695167422546305,333
4.0,324.0,644.0,53.44155686354955,333
4.0,184.5,756.5,48.703182647543684,333
7.0,161.0,428.5,51.76871642217914,334
11.0,333.5,534.5,52.81098370604357,334
2.5,313.0,594.5,34.36568055487916,334
4.0,169.5,631.0,51.720402163943,334
4.0,324.0,642.0,52.03844732503075,334
4.0,189.0,758.0,49.36598018878993,334
6.5,159.5,428.5,50.85272854036448,335
11.0,334.0,526.5,56.124860801609124,335
4.0,355.0,612.5,28.91366458960192,335
4.0,171.0,627.5,53.67494760127857,335
4.0,326.5,639.0,52.73518749374084,335
4.5,191.0,757.5,50.37856687124,335
4.0,167.5,632.5,52.69724850502159,336
4.0,324.5,636.5,50.695167422546305,336
3.0,310.0,592.0,45.19955751995809,337
4.0,171.0,627.0,54.38749856354859,337
4.0,325.5,632.5,54.881690936048976,337
2.5,249.5,561.5,42.67317658670374,338
3.5,310.5,588.0,49.73932046178355,338
2.5,216.0,591.0,38.34057902536163,338
6.5,175.5,621.5,56.78027826631356,338
4.0,327.0,629.5,56.753854494650845,338
3.0,309.5,587.0,45.088801270381985,339
4.0,171.5,621.5,52.354560450833695,339
4.0,329.0,630.5,51.710733895391584,339
3.0,219.0,520.0,18.681541692269406,340
3.5,310.0,582.5,48.7134478352744,340
6.5,355.0,602.0,39.293765408777,340
4.0,170.0,621.0,52.03844732503075,340
4.0,330.0,631.5,51.710733895391584,340
2.5,220.5,532.5,42.0,341
7.5,356.0,600.0,42.2729227756965,341
4.0,171.5,620.5,52.01922721455981,341
4.0,332.5,629.5,51.710733895391584,341
4.0,332.0,626.0,51.01960407529639,342
3.0,145.5,3.0,35.11409973215888,343
4.0,173.5,536.0,38.897300677553446,343
3.5,313.5,580.5,45.71651780264984,343
3.5,174.5,625.0,49.33558553417604,343
4.5,332.0,625.0,50.33885179461288,343
3.5,314.5,575.0,46.04345773288535,344
4.5,331.5,622.5,52.69724850502159,344
4.0,173.0,624.0,51.39066063011839,344
3.0,146.5,3.0,35.94440151122286,345
3.5,318.0,575.5,50.00999900019995,345
7.0,361.5,598.0,41.0,345
4.0,335.0,622.0,53.009433122794285,345
3.5,175.0,625.5,52.09606511052442,345
2.5,148.0,2.5,31.0322412983658,346
4.0,64.5,4.0,42.07136793592526,346
3.5,346.0,485.5,49.73932046178355,346
2.5,326.0,542.5,75.33923280734945,346
2.5,322.0,569.5,75.33923280734945,346
7.5,357.5,594.0,45.18849411078001,346
4.5,334.0,620.0,52.03844732503075,346
3.5,174.0,622.5,51.39066063011839,346
8.5,275.0,687.0,51.088159097779204,346
3.0,67.5,3.0,34.292856398964496,347
4.0,349.0,487.0,55.18151864528558,347
3.5,325.0,539.5,65.7419196555744,347
2.5,322.0,569.0,65.7419196555744,347
8.0,359.5,593.0,47.644516998286385,347
4.0,335.0,618.0,50.75431016179808,347
3.5,178.5,619.0,49.33558553417604,347
9.0,279.5,685.5,50.46781152378217,347
2.0,143.0,2.0,27.76688675382964,348
3.0,59.5,3.0,35.11409973215888,348
4.0,345.5,491.5,61.07372593840988,348
2.0,322.0,539.0,31.701734968294716,348
1.0,334.5,559.0,19.672315572906,348
7.5,359.5,591.5,45.79301256742124,348
4.0,334.0,616.5,51.710733895391584,348
3.5,175.5,621.0,47.67598976424087,348
9.0,277.5,685.5,51.088159097779204,348
3.5,346.5,494.0,61.163714733492114,349
4.0,334.0,618.5,48.02082881417188,349
4.0,347.5,494.0,61.66036003787198,350
1.5,330.5,614.0,21.0,350
4.0,346.5,494.5,62.94441992742486,351
2.5,50.0,2.5,31.843366656181317,352
3.0,344.0,493.0,68.27884006044626,352
7.0,361.0,589.5,43.46262762420146,352
8.5,122.0,598.0,54.92722457943783,352
4.0,332.0,613.0,53.36665625650534,352
3.5,177.5,622.0,73.79024325749306,352
4.0,260.0,660.0,51.67204273105525,352
7.5,362.0,589.5,46.411205543489174,353
9.0,117.0,601.5,60.83584469702052,353
4.0,331.5,616.5,53.36665625650534,353
8.5,192.5,644.5,52.55473337388365,353
4.5,259.0,655.5,51.67204273105525,353
8.5,126.5,599.0,60.44832503882965,354
4.5,334.0,613.0,57.94825277780168,354
7.5,194.0,640.5,48.88762624632127,354
4.0,261.5,654.5,52.3354564325181,354
9.0,120.5,602.0,67.80117993073571,355
4.5,331.0,611.5,58.7962583843564,355
9.5,194.5,641.0,53.113086899558006,355
10.0,125.0,599.5,61.065538563088104,356
4.0,331.5,606.0,59.54829972383762,356
11.0,125.5,600.0,66.70082458260917,357
4.0,333.0,604.5,60.909769331364245,357
10.0,121.5,601.5,56.929781309961136,358
4.5,332.5,604.0,58.05170109479997,358
4.0,334.5,603.0,58.7962583843564,359
4.0,175.0,539.0,51.0,360
6.0,350.0,599.0,76.81145747868608,360
4.0,173.0,538.5,51.67204273105525,361
4.5,345.5,604.0,48.05205510693585,361
3.5,107.0,3.5,38.39270764090493,362
4.0,175.0,541.5,52.354560450833695,362
3.5,216.5,582.0,58.59180830116101,362
6.0,350.0,601.0,74.3706931526122,362
2.5,283.0,695.0,43.3589667773576,362
3.5,216.0,583.0,58.59180830116101,363
7.5,361.5,587.5,46.411205543489174,363
3.5,214.5,585.5,60.0416522091123,364
4.0,213.0,584.5,64.03124237432849,365
3.0,213.5,585.0,67.53517601961218,366
14.5,373.0,715.5,42.731721238442994,366
16.5,263.5,559.0,68.30080526611674,367
8.0,360.5,585.5,53.150729063673246,367
2.0,338.0,613.5,32.83291031876401,367
7.0,345.0,650.0,48.63126566315131,367
12.5,262.5,555.0,73.49829930005184,368
8.5,359.0,583.0,52.49761899362675,368
2.0,336.5,607.0,29.88310559496787,368
7.5,344.5,647.5,50.65570056765576,368
2.5,322.5,552.0,37.33630940518894,369
8.5,360.5,578.0,50.6458290484024,369
3.5,337.5,604.0,41.86884283091664,369
6.5,344.5,645.5,53.9351462406472,369
2.5,283.5,696.0,39.67366884975475,369
8.5,360.5,576.5,70.00714249274856,370
3.5,340.5,600.5,70.00714249274856,370
7.5,346.5,642.5,56.66568626602876,370
7.0,345.0,641.5,57.619441163551734,371
7.5,361.0,579.0,65.26101439603893,372
3.5,338.5,596.5,65.26101439603893,372
7.5,345.0,641.0,58.52349955359813,372
7.0,343.0,637.5,58.463663928973865,373
3.0,597.0,72.0,32.526911934581186,374
2.5,320.0,540.0,40.36087214122113,374
15.5,187.5,560.5,62.976185975335156,374
4.0,334.5,597.5,79.08223567907018,374
6.5,343.0,632.5,50.06995106848019,374
3.0,311.0,663.0,43.37049688440288,374
3.5,283.5,691.5,47.69696007084728,374
2.5,7.0,2.5,88.75246475450696,375
4.5,596.5,74.0,39.72404813208241,375
3.5,319.0,547.0,53.24471804789655,375
15.5,201.0,561.5,86.89073598491383,375
14.0,168.0,567.5,86.89073598491383,375
5.0,339.5,605.5,89.07300376657341,375
3.5,178.5,626.5,48.67237409455183,375
3.5,273.5,630.5,51.468436929831086,375
3.5,317.0,667.0,44.68780594300866,375
10.5,351.0,689.5,42.44997055358225,375
6.5,177.5,690.5,40.52159917870962,375
4.0,286.0,695.0,53.150729063673246,375
11.0,242.5,733.5,48.13522618623496,375
4.5,596.5,75.0,38.54867053479276,376
13.5,192.0,567.5,69.77822009767804,376
8.5,360.5,578.5,51.24451190127583,376
3.5,340.5,607.0,40.963398296528084,376
5.0,596.5,75.0,38.54867053479276,377
12.0,191.0,564.5,71.86097689288673,377
7.5,358.0,578.0,43.977266854592045,377
4.5,596.0,75.5,40.049968789001575,378
17.0,189.5,565.0,79.23383115816122,378
8.5,358.5,577.5,47.686476070265456,378
3.0,59.0,3.5,45.8475735453906,379
5.0,595.0,73.0,41.340053217188775,379
1.5,330.5,544.0,22.9128784747792,379
5.0,340.5,610.5,86.35971282953643,379
3.5,179.5,628.0,49.35585071701227,379
3.0,320.0,674.5,42.1070065428546,379
3.5,290.0,695.5,79.37883848986453,379
14.0,280.0,722.0,79.37883848986453,379
3.5,591.5,68.0,41.892720131306824,380
9.5,356.5,574.0,54.653453687758834,380
5.0,338.5,606.5,50.0199960015992,380
1.5,316.5,668.5,29.46183972531247,380
3.5,286.5,693.0,53.36665625650534,380
2.5,37.0,2.5,64.13267497929586,381
3.0,62.0,2.5,64.13267497929586,381
3.5,590.0,66.5,43.749285708454714,381
2.5,92.0,86.0,41.012193308819754,381
2.0,324.5,537.5,30.033314835362415,381
9.5,357.0,573.0,89.6827742657418,381
5.5,339.0,604.5,89.6827742657418,381
3.5,179.5,621.5,47.69696007084728,381
3.5,315.5,671.5,84.06545069170807,381
3.5,290.0,690.0,84.06545069170807,381
2.0,88.5,2.0,60.340699366182356,382
3.0,60.5,3.0,60.340699366182356,382
3.5,588.0,67.5,44.395945760846224,382
9.5,355.0,571.5,54.74486277268398,382
5.5,337.5,604.0,51.419840528729765,382
3.0,178.5,623.5,47.01063709417264,382
16.0,228.0,631.5,27.712812921102035,382
2.0,302.5,641.0,30.479501308256342,382
3.5,318.5,670.0,44.395945760846224,382
5.5,175.5,681.5,32.90896534380867,382
4.0,287.0,691.5,53.75872022286245,382
4.5,584.5,65.0,43.289721643826724,383
10.5,358.5,574.5,85.56868586112562,383
6.0,338.5,602.0,85.56868586112562,383
2.5,277.0,628.0,34.336569426778794,383
3.5,287.0,694.5,52.01922721455981,383
3.0,70.5,3.0,53.27288240746881,384
5.0,581.0,60.0,49.08156476723211,384
2.5,87.5,79.5,36.359317925395686,384
10.5,356.5,568.5,86.83893136145792,384
5.5,338.5,598.0,86.83893136145792,384
2.5,179.5,621.0,38.01315561749642,384
2.5,271.0,626.0,40.33608806019741,384
2.5,304.0,633.0,38.742741255621034,384
4.0,317.0,667.5,47.686476070265456,384
3.5,286.5,691.0,50.67543783727971,384
2.0,17.0,2.0,80.83316151184488,385
3.0,60.0,3.0,80.83316151184488,385
5.0,581.5,61.0,46.92547282660026,385
10.0,358.0,570.0,87.57853618324526,385
5.5,340.5,599.5,87.57853618324526,385
3.5,182.0,622.0,50.00999900019995,385
3.5,274.0,625.5,50.67543783727971,385
3.0,310.5,639.5,69.81403870282824,385
3.5,320.0,665.5,69.81403870282824,385
4.0,289.0,689.5,55.794264938253285,385
